image_path,true_label,category,folder,original_width,original_height,resolution_variant,resized_width,resized_height,score,raw_label_at_0_15,format,has_exif,status,warning,error_message,variant_path
data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png,real,real_png,real_png,3024,4032,original,3024,4032,0.145908,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png
data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_1024,768,1024,0.173474,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_097_people_partial_png__d79c4c46cdd7__resized_1024.png
data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_768,576,768,0.175645,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_097_people_partial_png__d79c4c46cdd7__resized_768.png
data\test_images\day14_expansion\paired_format\real_png\real_097_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_512,384,512,0.175986,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_097_people_partial_png__d79c4c46cdd7__resized_512.png
data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png,real,real_png,real_png,3024,4032,original,3024,4032,0.145071,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png
data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_1024,768,1024,0.178759,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_098_people_partial_png__e685999da995__resized_1024.png
data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_768,576,768,0.192569,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_098_people_partial_png__e685999da995__resized_768.png
data\test_images\day14_expansion\paired_format\real_png\real_098_people_partial_png.png,real,real_png,real_png,3024,4032,long_edge_512,384,512,0.193239,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_098_people_partial_png__e685999da995__resized_512.png
data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png,real,real_png,real_png,1980,3520,original,1980,3520,0.242328,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png
data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png,real,real_png,real_png,1980,3520,long_edge_1024,576,1024,0.147009,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_099_people_partial_png__f147655b9ca8__resized_1024.png
data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png,real,real_png,real_png,1980,3520,long_edge_768,432,768,0.160551,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_099_people_partial_png__f147655b9ca8__resized_768.png
data\test_images\day14_expansion\paired_format\real_png\real_099_people_partial_png.png,real,real_png,real_png,1980,3520,long_edge_512,288,512,0.182048,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_099_people_partial_png__f147655b9ca8__resized_512.png
data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png,real,real_png,real_png,2316,3088,original,2316,3088,0.246597,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png
data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png,real,real_png,real_png,2316,3088,long_edge_1024,768,1024,0.151785,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_100_people_partial_png__2c6ea0746e82__resized_1024.png
data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png,real,real_png,real_png,2316,3088,long_edge_768,576,768,0.134702,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_100_people_partial_png__2c6ea0746e82__resized_768.png
data\test_images\day14_expansion\paired_format\real_png\real_100_people_partial_png.png,real,real_png,real_png,2316,3088,long_edge_512,384,512,0.132737,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\real\real_png\real_100_people_partial_png__2c6ea0746e82__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.173999,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.190258,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_001_food_retail_native__d8d58df25f3c__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.190948,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_001_food_retail_native__d8d58df25f3c__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_001_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.182001,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_001_food_retail_native__d8d58df25f3c__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.154717,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.166221,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_002_food_retail_native__3332b85ffdaf__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.163047,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_002_food_retail_native__3332b85ffdaf__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_002_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.15531,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_002_food_retail_native__3332b85ffdaf__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.120662,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.154732,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_003_food_retail_native__6a5d0bc02770__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.173255,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_003_food_retail_native__6a5d0bc02770__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_003_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.181294,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_003_food_retail_native__6a5d0bc02770__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.151531,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.169189,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_004_food_retail_native__deb6a464692b__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.175285,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_004_food_retail_native__deb6a464692b__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_004_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.173612,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_004_food_retail_native__deb6a464692b__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.125919,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.138393,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_005_food_retail_native__ca82ee324257__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.143913,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_005_food_retail_native__ca82ee324257__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_005_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.145105,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_005_food_retail_native__ca82ee324257__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.148031,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.155929,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_006_food_retail_native__6f1cfacc460c__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.154899,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_006_food_retail_native__6f1cfacc460c__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_006_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.150682,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_006_food_retail_native__6f1cfacc460c__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.166198,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.191431,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_007_food_retail_native__2abd6dd13b90__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.198945,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_007_food_retail_native__2abd6dd13b90__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_007_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.19489,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_007_food_retail_native__2abd6dd13b90__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.155961,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.176236,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_008_food_retail_native__720a331fb4c3__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.181745,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_008_food_retail_native__720a331fb4c3__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_008_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.182273,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_008_food_retail_native__720a331fb4c3__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.157663,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.178313,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_009_food_retail_native__6c8ce46f1117__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.183702,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_009_food_retail_native__6c8ce46f1117__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_009_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.1839,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_009_food_retail_native__6c8ce46f1117__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.130857,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.144993,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_010_food_retail_native__d4e58d4fa0b8__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.151956,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_010_food_retail_native__d4e58d4fa0b8__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_010_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.158273,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_010_food_retail_native__d4e58d4fa0b8__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.135379,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.142881,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_011_food_retail_native__53cd9afbd01a__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.143497,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_011_food_retail_native__53cd9afbd01a__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_011_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.141495,real,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_011_food_retail_native__53cd9afbd01a__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.187956,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.208382,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_012_food_retail_native__cdab70a7a273__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.211024,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_012_food_retail_native__cdab70a7a273__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_012_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.206106,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_012_food_retail_native__cdab70a7a273__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.149349,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.162593,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_013_food_retail_native__fd81656209d5__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.164727,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_013_food_retail_native__fd81656209d5__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_013_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.169069,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_013_food_retail_native__fd81656209d5__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.144058,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.165291,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_014_food_retail_native__7d49697a5dce__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.172824,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_014_food_retail_native__7d49697a5dce__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_014_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.177663,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_014_food_retail_native__7d49697a5dce__resized_512.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png,ai,food_retail,food_retail,1448,1086,original,1448,1086,0.156034,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_1024,1024,768,0.164172,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_015_food_retail_native__03ff03231a86__resized_1024.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_768,768,576,0.160977,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_015_food_retail_native__03ff03231a86__resized_768.png
data\test_images\day14_expansion\raw\ai\food_retail\ai_015_food_retail_native.png,ai,food_retail,food_retail,1448,1086,long_edge_512,512,384,0.156781,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\food_retail\ai_015_food_retail_native__03ff03231a86__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.170478,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_1024,1024,768,0.178925,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_016_indoor_home_native__b92098ca4f5f__resized_1024.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_768,768,576,0.179753,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_016_indoor_home_native__b92098ca4f5f__resized_768.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_016_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_512,512,384,0.181655,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_016_indoor_home_native__b92098ca4f5f__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.1389,real,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_1024,1024,768,0.158116,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_017_indoor_home_native__9f7d3f5eceee__resized_1024.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_768,768,576,0.167277,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_017_indoor_home_native__9f7d3f5eceee__resized_768.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_017_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_512,512,384,0.171483,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_017_indoor_home_native__9f7d3f5eceee__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.154507,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_1024,1024,768,0.165695,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_018_indoor_home_native__db3287c4d7a1__resized_1024.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_768,768,576,0.167128,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_018_indoor_home_native__db3287c4d7a1__resized_768.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_018_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_512,512,384,0.163628,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_018_indoor_home_native__db3287c4d7a1__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.179842,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_1024,1024,768,0.185373,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_019_indoor_home_native__b84ec6f9c9f3__resized_1024.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_768,768,576,0.177484,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_019_indoor_home_native__b84ec6f9c9f3__resized_768.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_019_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_512,512,384,0.162825,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_019_indoor_home_native__b84ec6f9c9f3__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.162374,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_1024,1024,768,0.175953,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_020_indoor_home_native__4a075833986e__resized_1024.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_768,768,576,0.174124,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_020_indoor_home_native__4a075833986e__resized_768.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_020_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,long_edge_512,512,384,0.162888,ai,png,false,success,reused_day15_cached_detection,,.tmp\day15_resolution_variants\ai\indoor_home\ai_020_indoor_home_native__4a075833986e__resized_512.png
data\test_images\day14_expansion\raw\ai\indoor_home\ai_021_indoor_home_native.png,ai,indoor_home,indoor_home,1448,1086,original,1448,1086,0.167078,ai,png,false,success,reused_day15_cached_detection,,data\test_images\day14_expansion\raw\ai\indoor_home\ai_021_indoor_home_native.png
